FIELD_ID,FIELD_NAME,ALTERNATE_NAME,LONG_DESCRIPTION,FIELD_LENGTH,FIELD_TYPE,MASK,USER_SYSTEM_ATTRIBUTES,FIELD_VALUES,DATA_TYPE,LEVEL,FIELD_VALUES_ID
26207,Person 4: Dads Gardening,dad_garden_4,"Indicates a consumer's likelihood to be a dad with an interest in gardening. Experian's dad segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26199,Person 4: Dads Stay at home,dad_stayhome_4,"Indicates a consumer's likelihood to be a stay at home dad. Experian's dad segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26198,Person 4: Dads Working,dad_working_4,"Indicates a consumer's likelihood to be a working dad. Experian's dad segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26195,Person 4: Dads Baby Boomer,dad_boomer_4,"Indicates a consumer's likelihood to be a Baby Boomer dad. Experian's dad segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26196,Person 4: Dads Gen X,dad_genx_4,"Indicates a consumer's likelihood to be a Gen X dad. Experian's dad segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26197,Person 4: Dads Gen Y,dad_geny_4,"Indicates a consumer's likelihood to be a Gen Y dad. Experian's dad segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26191,Person 4: Dads Married,dad_married_4,"Indicates a consumer's likelihood to be a married dad. Experian's dad segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26192,Person 4: Dads Single,dad_single_4,"Indicates a consumer's likelihood to be a single dad. Experian's dad segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26193,Person 4: Dads only 1 child,dad_1chld_4,"Indicates a consumer's likelihood to be a dad with only 1 child. Experian's dad segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26194,Person 4: Dads 2+ children,dad_2child_4,"Indicates a consumer's likelihood to be a dad with 2+ children. Experian's dad segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26200,Person 4: Dads w infant 0-3yrs,dad_0-3yrs_4,"Indicates a consumer's likelihood to be a dad with an infant. Experian's dad segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26201,Person 4: Dads w toddler 4-6yr,dad_4-6yrs_4,"Indicates a consumer's likelihood to be a dad with a toddler. Experian's dad segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26202,Person 4: Dads w tween 7-12yrs,dad_tween_4,"Indicates a consumer's likelihood to be a dad with a tween. Experian's dad segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26203,Person 4: Dads w teen 13-15yrs,dad_teen_4,"Indicates a consumer's likelihood to be a dad with a teen. Experian's dad segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26204,Person 4: Dads w highschooler,dad_highs_4,"Indicates a consumer's likelihood to be a dad with a highschooler. Experian's dad segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26123,Person 4: Married - Date,rec_married_date_4,"Individuals that who are likely to have changed marital status from single to married in the last 12 months. Date field, YYYYMM format. Based on change of marital status from ConsumerView database.",6,date,YYYYMM,,,Modeled,AdultPID,
26122,Person 4: Married - Last 12 Mo,rec_married_last12mos_4,Individuals that who are likely to have changed marital status from single to married in the last 12 months. Based on change of marital status from ConsumerView database.,1,char,9,,"U=Unknown,Y=Yes,",Modeled,AdultPID,54de02b4-6ac6-4e9d-b8bc-69ced4ec9bc7
26121,Person 4: Married - Last 6 Mos,rec_married_last6mos_4,Individuals likely to have changed marital status from single to married in the last 6 months. Based on change of marital status from ConsumerView.,1,char,9,,"Blank=Unknown,Y=Yes,",Modeled,AdultPID,017964b2-0d6c-4e6c-ae52-9fe0e5a7dce6
26120,Person 4: Married - Last 3 Mos,rec_married_last3mos_4,Individuals likely to have changed marital status from single to married in the last 3 months. Based on change of marital status from ConsumerView.,1,char,9,,"Blank=Unknown,Y=Yes,",Modeled,AdultPID,017964b2-0d6c-4e6c-ae52-9fe0e5a7dce6
26171,Person 4: Moms Crafty,mom_crafty_4,"Indicates a consumer's likelihood to be a mom that enjoys arts and crafts. Experian's mom segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26172,Person 4: Moms Fitness,mom_fitness_4,"Indicates a consumer's likelihood to be a mom with an interest in fitness. Experian's mom segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26173,Person 4: Moms Gardening,mom_garden_4,"Indicates a consumer's likelihood to be a mom with an interest in gardening. Experian's mom segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26165,Person 4: Moms Stay at home,mom_stayhome_4,"Indicates a consumer's likelihood to be a stay at home mom. Experian's mom segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26164,Person 4: Moms Working,mom_working_4,"Indicates a consumer's likelihood to be a working mom. Experian's mom segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26161,Person 4: Moms Baby Boomer,mom_boomer_4,"Indicates a consumer's likelihood to be a Baby Boomer mom. Experian's mom segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26162,Person 4: Moms Gen X,mom_genx_4,"Indicates a consumer's likelihood to be a Gen X mom. Experian's mom segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26163,Person 4: Moms Gen Y,mom_geny_4,"Indicates a consumer's likelihood to be a Gen Y mom. Experian's mom segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26157,Person 4: Moms Married,mom_married_4,"Indicates a consumer's likelihood to be a married mom. Experian's mom segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26158,Person 4: Moms Single,mom_single_4,"Indicates a consumer's likelihood to be a single mom. Experian's mom segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26159,Person 4: Moms only 1 child,mom_1chld_4,"Indicates a consumer's likelihood to be a mom with only 1 child. Experian's mom segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26160,Person 4: Moms 2+ children,mom_2child_4,"Indicates a consumer's likelihood to be a mom with 2+ children. Experian's mom segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26166,Person 4: Moms w infant 0-3yrs,mom_0-3yrs_4,"Indicates a consumer's likelihood to be a mom with an infant. Experian's mom segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26167,Person 4: Moms w toddler 4-6yr,mom_4-6yrs_4,"Indicates a consumer's likelihood to be a mom with a toddler. Experian's mom segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26168,Person 4: Moms w tween 7-12yrs,mom_tween_4,"Indicates a consumer's likelihood to be a mom with a tween. Experian's mom segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26169,Person 4: Moms with teen 13-15yrs,mom_teen_4,"Indicates a consumer's likelihood to be a mom with a teen. Experian's mom segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26170,Person 4: Moms w highschooler,mom_highs_4,"Indicates a consumer's likelihood to be a mom with a highschooler. Experian's mom segments include known and modeled data based on lifestyles, interests and children age.",1,char,9,,"A=Yes,blank=Blank,",Modeled,AdultPID,2a526997-df7e-49f0-93d2-8564f213323c
26127,Person 4: Single - Date,rec_single_date_4,"Individuals that who are likely to have changed marital status from married to single in the last 12 months. Date field, YYYYMM format. Based on change of marital status from ConsumerView database.",6,date,YYYYMM,,,Modeled,AdultPID,
26124,Person 4: Single - Last 3 Mos,rec_single_last3mos_4,Individuals likely to have changed marital status from married to single in the last 3 months. Based on change of marital status from ConsumerView.,1,char,9,,"Blank=Unknown,Y=Yes,",Modeled,AdultPID,017964b2-0d6c-4e6c-ae52-9fe0e5a7dce6
26125,Person 4: Single - Last 6 Mos,rec_single_last6mos_4,Individuals likely to have changed marital status from married to single in the last 6 months. Based on change of marital status from ConsumerView.,1,char,9,,"Blank=Unknown,Y=Yes,",Modeled,AdultPID,017964b2-0d6c-4e6c-ae52-9fe0e5a7dce6
26126,Person 4: Single - Last 12 Mos,rec_single_last12mos_4,Individuals that who are likely to have changed marital status from married to single in the last 12 months. Based on change of marital status from ConsumerView database.,1,char,9,,"U=Unknown,Y=Yes,",Modeled,AdultPID,54de02b4-6ac6-4e9d-b8bc-69ced4ec9bc7
23806,Person 4: Scl Mda Mdl-Black Friday Shopper,Black_Friday_Shopper_4,"Social media-based model reporting a consumer's individual propensity to be a Black Friday shopper based on using terms such as ""Black Friday or ""#blackfriday"" on social media",1,char,9,,"1=Extremely Likely,2=Highly likely,3=Very likely,4=Somewhat Likely,5=Likely,6=Somewhat unlikely,7=Very unlikely,8=highly unlikely,9=Extremely Unlikely,",Modeled,AdultPID,75dca055-b73a-4356-b03f-7bc8e4adce09
23803,Person 4: Scl Mda Mdl-Engaged,Engaged_4,"Social media-based model reporting a consumer's individual propensity to be engaged based on the using terms such as ""I'm engaged"" or ""#imgettingmarried"" on social media",1,char,9,,"1=Extremely Likely,2=Highly likely,3=Very likely,4=Somewhat Likely,5=Likely,6=Somewhat unlikely,7=Very unlikely,8=highly unlikely,9=Extremely Unlikely,Blank=Unknown,",Modeled,AdultPID,7aa05543-9c40-4571-b626-7c068acfd8a0
23812,Person 4: Scl Mda Mdl-Facebook,Facebook_4,"Social media-based model reporting a consumer's individual propensity to be an active Facebook user based on using terms such as ""#facebook"" on social media",1,char,9,,"1=Extremely Likely,2=Highly likely,3=Very likely,4=Somewhat Likely,5=Likely,6=Somewhat unlikely,7=Very unlikely,8=highly unlikely,9=Extremely Unlikely,",Modeled,AdultPID,75dca055-b73a-4356-b03f-7bc8e4adce09
23808,Person 4: Scl Mda Mdl-Fitness Device Wearer,Fitness_device_wearer_4,"Social media-based model reporting a consumer's individual propensity to wear a fitness device based on using terms such as ""#fitbit"" and ""#applewatch"" on social media",1,char,9,,"1=Extremely Likely,2=Highly likely,3=Very likely,4=Somewhat Likely,5=Likely,6=Somewhat unlikely,7=Very unlikely,8=highly unlikely,9=Extremely Unlikely,",Modeled,AdultPID,75dca055-b73a-4356-b03f-7bc8e4adce09
23813,Person 4: Scl Mda Mdl-Instagram,Instagram_4,"Social media-based model reporting a consumer's individual propensity to be an active Instagram user based on using terms such as ""#instagram"" on social media",1,char,9,,"1=Extremely Likely,2=Highly likely,3=Very likely,4=Somewhat Likely,5=Likely,6=Somewhat unlikely,7=Very unlikely,8=highly unlikely,9=Extremely Unlikely,",Modeled,AdultPID,75dca055-b73a-4356-b03f-7bc8e4adce09
23815,Person 4: Scl Mda Mdl-LinkedIn,LinkedIn_4,"Social media-based model reporting a consumer's individual propensity to be an active LinkedIn user based on using terms such as ""@linkedin"" on social media",1,char,9,,"1=Extremely Likely,2=Highly likely,3=Very likely,4=Somewhat Likely,5=Likely,6=Somewhat unlikely,7=Very unlikely,8=highly unlikely,9=Extremely Unlikely,",Modeled,AdultPID,75dca055-b73a-4356-b03f-7bc8e4adce09
23818,Person 4: Scl Mda Mdl-Luxury Auto Enthusiast,Luxury_Auto_Enthusiast_4,"Social media-based model reporting a consumer's individual propensity to be a high-end luxury auto enthusiast based on using terms such as ""@teslamotors,"" ""Bugatti"" and ""Porsche"" on social media",1,char,9,,"1=Extremely Likely,2=Highly likely,3=Very likely,4=Somewhat Likely,5=Likely,6=Somewhat unlikely,7=Very unlikely,8=highly unlikely,9=Extremely Unlikely,",Modeled,AdultPID,75dca055-b73a-4356-b03f-7bc8e4adce09
23804,Person 4: Scl Mda Mdl-New Job,New_Job_4,"Social media-based model reporting a consumer's individual propensity to be starting a new job based on using  terms such as ""starting a new job"" or ""#newjob"" on social media",1,char,9,,"1=Extremely Likely,2=Highly likely,3=Very likely,4=Somewhat Likely,5=Likely,6=Somewhat unlikely,7=Very unlikely,8=highly unlikely,9=Extremely Unlikely,Blank=Unknown,",Modeled,AdultPID,7aa05543-9c40-4571-b626-7c068acfd8a0
23807,Person 4: Scl Mda Mdl-Non-traditional Student,Non-traditional_student_4,"Social media-based model reporting a consumer's individual propensity to be a non-traditional student based on activities such as engaging with ""ITT Tech,"" ""Kaplan University"" or other popular schools geared toward adults going back to complete an associate's or bachelor's degree",1,char,9,,"1=Extremely Likely,2=Highly likely,3=Very likely,4=Somewhat Likely,5=Likely,6=Somewhat unlikely,7=Very unlikely,8=highly unlikely,9=Extremely Unlikely,",Modeled,AdultPID,75dca055-b73a-4356-b03f-7bc8e4adce09
23814,Person 4: Scl Mda Mdl-Pinterest,Pinterest_4,"Social media-based model reporting a consumer's individual propensity to be an active Pinterest user based on using terms such as ""#pinterest"" on social media",1,char,9,,"1=Extremely Likely,2=Highly likely,3=Very likely,4=Somewhat Likely,5=Likely,6=Somewhat unlikely,7=Very unlikely,8=highly unlikely,9=Extremely Unlikely,",Modeled,AdultPID,75dca055-b73a-4356-b03f-7bc8e4adce09
23817,Person 4: Scl Mda Mdl-Snapchat,Snapchat_4,"Social media-based model reporting a consumer's individual propensity to be an active Snapchat user based on using terms such as ""#snapchat"" on social media",1,char,9,,"1=Extremely Likely,2=Highly likely,3=Very likely,4=Somewhat Likely,5=Likely,6=Somewhat unlikely,7=Very unlikely,8=highly unlikely,9=Extremely Unlikely,",Modeled,AdultPID,75dca055-b73a-4356-b03f-7bc8e4adce09
